Adresa,lat,lon
"Na Zámecké 1518/9, 14000 PRAHA 4",50.0653203,14.441155
"U Dolní brány 57, 55001 Broumov",50.58242,16.3348775
"Černá u Bohdanče 206, 53341 Černá u Bohdanče",50.0550026,15.6737925
"Starokolínská 903, 28002 Kolín",50.027735,15.2101535
"Školní 248, 68352 Křenovice",49.1385654,16.8277202
"Dvůr Rybník 380, 68401 Slavkov u Brna",49.1463085,16.8615073
"Boženy Němcové 285, 53821 SLATIŇANY",49.920375,15.8153575
"Denisovo nábřeží 920/12, 30100 PLZEŇ",49.742657,13.3811976
"Družstevní 348, 664 43 Želešice, 66443 Brno",49.1172094,16.5712393
"V Mokřinách 8, 14700 Praha4",50.0380444,14.4191118
"Strakonická 50, 15900 Praha",50.0009018,14.3953332
"V Mokřinách 8, 15900 Praha",50.0206274,14.4051684
"Výstavni 3325, 70200 Ostrava",49.8224825,18.2690425
"Polní 361, 37367 Borek",49.018557,14.4956655
"Českomoravská 317, 19000 Praha",50.1031951,14.4886022
"náměstí Emila Škody 2757/1, 30100 Plzeň",49.7457357,13.3606852
"Čs. legií 65, 39901 Milevsko",49.4485872,14.3593076
"Lhotka 229, 56002 Česká Třebová",49.9232394,16.4387158
"Milínská 339, 261 01 Příbram",49.6799122,14.0077674
"Jarošovská 1212, 37701 Jindřichův Hradec",49.1562714,15.0165909
"K Podlesí 663, 26101 PŘÍBRAM",49.6922595,13.9949546
"Příbramská 853, 26101 DOBŘÍŠ",49.7759674,14.1681634
"Hlavní 452, 56802 Svitavy",49.7883471,16.4811608
"Zvonařova 42/1, 26601 Beroun",49.9589332,14.06005
"Lázeňská 891, 78961 Bludov",49.94175,16.9334592
"Nádražní 906, 69632 Ždánice",49.058304,17.0254287
"Nádražní 641, 37901 Třeboň",49.0120999,14.7591905
"Jachymovská 449/31a, 36004 Karlovy Vary",50.2416444,12.8719203
"Rybničná 92, 36471 Bochov",50.1454448,12.9416366
"Kmochova 15, 28002 KOLÍN II",50.0292361,15.1960093
"Paběnice 2, 28543 PABĚNICE",49.8427228,15.3015264
"Zahradnická  174, 28575 ŽEHUŠICE",49.9663586,15.4060427
"Nebovidy 73, 28002 KOLÍN II",50.0330708,15.1905655
"U Červeného Dvora 86, 66902 Suchohrdly",48.8687892,16.0937096
"Uhelná 3, 66902 Znojmo",48.851021,16.0631507
"Kunčí, 53821 Slatiňany",49.9033169,15.8316109
"40, 78345 Senička",49.6258853,17.0792352
"Žižkova, 28002 Kolín",50.021808,15.1986215
"Chotěvice 62, 54376 Chotěvice",50.5220549,15.7729536
"Bílé Podolí 157, 28572 BÍLÉ PODOLÍ",49.9616715,15.4853468
"Hliníky 691/4, 017 01 Považská Bystrica",49.1126089,18.4388438
"Mlýnska 297B, 41301 ROUDNICE NAD LABEM",50.4269053,14.2574758
"Cihelna 135, 53009 PARDUBICE",50.0524624,15.7720446
"Domažlická 1135, 31800 Plzeň",49.7335909,13.3252238
"Chebská 510/31, 322 00 Plzeň",49.7513439,13.317879
"Sokolovská 914/56, 35751 Kynšperk nad Ohří",50.1228491,12.5297532
"Textilná 7, 040 12 Košice",48.6867604,21.2798271
"Palackého 364, 55203 Česká Skalice",50.3935363,16.051885
"na belisti 72/16, 28601 ČÁSLAV",49.9118119,15.3820898
"Budčická 1479, 19016 Praha",50.0810665,14.6403587
28574 ZABORI NAD LABEM,50.0251352,15.3504309
"Ječná 505/2, 12000 Praha",50.0754697,14.4217476
"Sázavská 926, 58291 Světlá nad Sázavou",49.666044,15.3977846
"Na Bělisti 72/16, 28601 Čáslav",49.9118119,15.3820898
"Jeníkovská  137, 28601 ČÁSLAV",49.9087884,15.3956243
"CHrtnič 50, 58282 Golčův Jeníkov",49.8044094,15.4947231
"Fáblovka 561, 53352 Pardubice II",50.0807167,15.7870307
"Plynárenská 968, 28002 Kolín",50.014528,15.2169613
58282 FRYDNAVA 58,49.7818638,15.48564
"Žacká 1426, 28601 Čáslav",49.9086761,15.3869271
"196, 56156 Horní Čermná",49.9705301,16.607717
"U Velké ceny 413, 62300 Brno",49.1974755,16.5309638
"Składowa 2A, 43-100 Tychy",50.1050763,19.011874
"Konská 153, 739 31 Třinec",49.7082515,18.6314218
53372 MORAVANY,50.0009513,15.9407063
"Orlice 124, 56151 Letohrad",50.0293801,16.5213438
"Husova 429, 74221 Kopřivnice",49.5932513,18.1470638
"Cerekvice nad Ločnou 219, 56953 Cerekvice nad Loučnou",49.8995536,16.2139267
"Na Průhoně 159, 25250 Vestec",49.9795216,14.5104946
"Nádražní 1002, 53973 Skuteč",49.8384202,15.9989295
"68, 56555 Hrušová",49.9135376,16.1975681
"Rolnické náměstí 14/9, 31200  Plzeň 4 - Lobzy",49.7376672,13.4117804
"53, 58301 Sedletín",49.726392,15.6722893
"Mlýnská 543, 56164 Jablonné nad Orlicí",50.0250898,16.5884246
"Na Bílé 254, 56501 Choceň",50.0125738,16.2174263
"Licoměřice 32, 53843 TŘEMOŠNICE",49.8728061,15.5719937
"Křesetice 39, 28547 Křesetice",49.9076216,15.2589092
"Velký Třebešov 22, 55203 Velký Třebešov",50.3977356,16.0047849
"Hodějovského 2115, 25601 BENEŠOV U PRAHY",49.7824805,14.6787277
"Šardice 410, 69613 Šardice",48.9684768,17.0216944
"19, 50601 Jičíněves",50.43746,15.3322909
"Nový Lán 773, 68724 Uherský Ostroh",48.9819125,17.4078738
" K Jakubu 70, 28401 Kutná Hora",49.9488414,15.2924001
"Osice 57, 50326 Osice",50.1386272,15.688601
"NÁKLADNÍ AUTODOPRAVA, 28401 KUTNÁ HORA",49.9394844,15.2647023
"Rudé armády 1457, 517 41 Kostelec nad Orlicí",50.1174814,16.2288189
"Svobody 103, 28571 Vrdy",49.924285,15.4647913
"Sychotín 4, 67972 Kunštát",49.5044363,16.5107325
"3, 67972 Kunštát",49.5071346,16.5177639
"U masokombinátu 699, 29306 Kosmonosy",50.431775,14.933085
"83, 58401 Hradec",50.1750657,15.9117282
"Za Rybníkem 1707, 28601 ČÁSLAV",49.9076244,15.3880633
"Nevanova 1054/19, 16300 Praha",50.0643934,14.3148284
"V Podskalí 136, 25301 Hostivice",50.0795209,14.2617324
"U Velkého rybníka 949, 32300 Plzeň",49.7763021,13.3835654
"Kotkova 3725, 66902 Znojmo",48.846701,16.0637802
"Táborská 832, 25901 Votice",49.6369663,14.6522463
"Čísovická 301, 19800 MNÍŠEK POD BRDY",49.8666276,14.2701275
"Cyklistická, 76001 Zlín-Prštné",49.2248353,17.6389143
"Třebešice 72, 28601 Čáslav",49.8887541,15.3852095
"Černilov 263, 50343 Černilov",50.2651527,15.9283923
"Klicperova 53/IV, 50351 CHLUMEC NAD CIDLINOU",50.1553438,15.4586538
"Zemědělská 335, 69801 Veselí nad Moravou",48.9374889,17.3721098
"J. Žižky 699, 57001 Litomyšl",49.8762401,16.2970224
"46, 56123 Damníkov",49.8719493,16.5796478
"Ivanovické náměstí 6, 62000 Brno",49.1518134,16.6542424
"12, 51734 Voděrady",50.2266443,16.1166652
"Husova 120, 51741 Kostelec nad Orlicí",50.1209244,16.2096178
"Pionýrů 1155, 78985 Mohelnice",49.7807122,16.9206456
"1.Máje 22, 78985 Mohelnice",49.7765396,16.9317041
"Husova 78, 53854 Luže",49.8950556,16.0291241
"Šlovice 110, 32100 Dobřany - Šlovice",49.701783,13.3529406
"Hronovická 498, 53002 Pardubice",50.0338606,15.7752082
"Ostřešany 401, 53002 Ostřešany",49.9904529,15.807743
"Komenského 2453, 67801  Blansko",49.3636652,16.6366788
"Dvorská 194, 38102 Kájov",48.8151225,14.2619598
"Mariánská 11, 34201 Sušice",49.2300134,13.5223634
"J.K.Tyla  10a, 57101 MORAVSKÁ TŘEBOVÁ",49.7611213,16.6536498
"České Libchavy 80, 56114 České Libchavy",50.0351127,16.3739996
"J.A.Bati 5542, 76001 Zlín",49.2228088,17.6552288
"Dašická 1930, 53003 Pardubice",50.0333813,15.800376
"Gorazdova 12, 57101 Moravská Třebová",49.7561482,16.6633264
"Kaňk 186, 28404 KUTNÁ HORA",49.976428,15.2703958
"Žitenická 10, 28601 ČÁSLAV",49.9069762,15.3951149
"316, 51203 Libštát",50.5605385,15.4153323
"Hermannova 561, 58301 CHOTĚBOŘ",49.726392,15.6722893
"Hradecká 415, 50601 JÍČÍN",50.4365874,15.3705084
"K Bělidlu 15, 28401 KUTNÁ HORA",49.9486965,15.278855
"Všemina 301, 76315 Všemina",49.2832866,17.8732067
"227, 56907 Radiměř",49.6993368,16.4403513
"Komenského 310, 67904 Adamov",49.3018688,16.65532
"Svitavská 500, 67801 Blansko",49.3591989,16.6433504
"Dolní Žďár 27, 37802 STRÁŽ NAD NEŽÁRKOU",49.0710736,14.9265983
"Náměstí Smiřických 16, 28163 Kostelec nad Černými lesy",49.9943626,14.8628863
"17 Listopadu, 28401 Kutná Hora",49.9607995,15.27857
"Hlavní 256, 79816 Čelechovice na Hané",49.5143788,17.0976213
"Poděbradova 1301, 51251 Lomnice nad Popelkou",50.5285431,15.3653321
"Plukovníka Truhláře 109, 51251 Lomnice nad Popelkou",50.5344121,15.3677712
"Nade Mží 1108, 31800 Plzeň",49.7476058,13.3514846
"Boršická 589, 68725 Hluk",48.9847488,17.5295963
"Lánský dvůr 840, 35731 Horní Slavkov",50.1213983,12.8029742
"Koloděje nad Lužnicí 106, 37501 Koloděje nad Lužnicí",49.2514829,14.4211055
"Nerudova 456, 28401 Kutná Hora",49.9551018,15.2748798
"Březhradská 148, 50332 HRADEC KRÁLOVÉ",50.173174,15.7975803
"Kasárna 1504, 69681 Bzenec",48.9719949,17.2823868
"Komárov i Holic 17, 53002 Dolní Roveň",50.0178652,15.7832257
"Jakuba Haška 1, 949 01 Nitra",48.2798798,18.0718344
"233, 56151 Letohrad",50.0333018,16.5085125
"Veselská, 69681 Bzenec",48.9703545,17.2851827
"Hradištní 114, 36018 Karlovy Vary",50.2148091,12.8140518
"Trnkova 1816, 28601 ČÁSLAV",49.8995194,15.4011356
"Hornická čtvrt 8, 53312 CHVALETICE",50.0209765,15.4372264
"Hasičská 1020, 35731 Horní Slavkov",50.1310371,12.8002272
"Chomutovská 745, 36010 Karlovy Vary",50.2380876,12.8673188
"Adamovská 1, 54232 Trutnov",50.542535,15.9749637
"Revoluční 411, 54232 Úpice",50.5132263,16.0121363
"129, 56401 Helvíkovice",50.0939443,16.4419939
"Horní Prosíčka 20, 58401 LEDEČ NAD SÁZAVOU",49.6961377,15.2816774
"Hlízov 142, 28532 HLÍZOV",49.9884601,15.292775
"65, 51801 Trnov",50.2880149,16.1955782
"Polní 1390, 28880 NYMBURK",50.1898301,15.0296671
"Jevanská 555, 28163 Kostelec nad Černými lesy",49.9893138,14.8510075
392 01 Řípec 123,49.2292183,14.7209311
"NIvy 786, 68737 Polešovice",49.0314516,17.3292803
"16, 57001 Újezdec",49.8594595,16.2815311
"34, 57001 Újezdec",49.8594595,16.2815311
"Černá cesta 2874, 73801 FRÝDEK - MÍSTEK",49.6857763,18.3686088
"Poštovská 308, 330 01 Kyšice",49.7571813,13.4898447
"120, 28545 Kluky",49.9074725,15.3253596
"141, 54101 Trutnov",50.5617177,15.9118423
"Zahradní 75, 54102 Trutnov",50.5756245,15.8924104
"Havlíčkova 1674, 58301 Chotěboř",49.7155423,15.666477
"Artura Krause 2371, 53002 Pardubice",50.0216131,15.7617769
"Kladská 1544, 56206 Ústí nad Orlicí",49.9762108,16.4091532
"Dražkovice 151, 53333 PARDUBICE",49.9979119,15.7725361
"Dražkovice 164, 53333 PARDUBICE",49.9976862,15.7723425
"128, 26801 Tlustice",49.8500272,13.8856114
"Wilsonova 244/III, 39201 Soběslav",49.262374,14.7177846
"Havlíčkova 159, 58401 Ledeč nad Sázavou",49.6945059,15.280847
"Pod nadražím 1204/6, 28601 ČÁSLAV",49.9141264,15.4009705
"U Radbuzy 429, 30100 Plzeň",49.7398367,13.3800746
"Dolní Branná 153, 54362 Dolní Branná",50.5943539,15.5976203
"Přívrat, 61600 Brno",49.218209,16.5741235
"Rudka, 679 72 Kunštát",49.5223084,16.5136668
"Třibřichy 13, 53701 Třibřichy",49.9668231,15.7451487
"Na Výhoně 4254, 69501 Hodonín",48.8655451,17.1366888
"141, 39176 Slapy",49.3878487,14.6201729
"Jakub 66, 28533 CIRKVICE",49.9553688,15.3376475
"U Svitavy 3, 618 00 Brno",49.174799,16.6343078
"Těšínská 236, 73934 Šenov",49.7911716,18.3904652
"Češnovice 92, 373 41 Pistin",49.0319606,14.3640683
"Valteřická 1428, 54301 Vrchlabí",50.6212174,15.5969861
"Vrchovská 1998, 28601 ČÁSLAV",49.9188353,15.3983157
"Husova 128, 28601 ČÁSLAV",49.9129802,15.3925524
"82, 51261 Přepeře",50.5851013,15.1116452
"Sobotecká 1589, 51261 Turnov",50.5784215,15.1510949
"Potoční 170, 28401 KUTNÁ HORA",49.9522606,15.2820741
"Svatokřížská 522, 53842 RONOV NAD DOUBRAVOU",49.88456,15.5329875
"Miskovice 65, 28501 Miskovice",49.947689,15.2058097
"Zámecká 12, 53842 RONOV NAD DOUBRAVOU",49.8869,15.5292675
"Dukelských hrdinů 197, 281 23 Starý Kolín",50.0154212,15.2958582
"Hradišťská, 68708 Buchlovice",49.0843915,17.3432679
"Žižkova 314, 28561 ŽLEBY",49.8910788,15.47266
"Pod Sukovem 509/2, 28401 KUTNÁ HORA",49.9586736,15.2680986
"Mistrovice 219, 56164 Mistrovice",50.0270744,16.5749831
"55, 56501 Choceň",50.0041736,16.2194742
"Dvořisko 51, 56501 Choceň",49.9759438,16.2024675
"Jiráskova 720, 28601 ČÁSLAV",49.8887541,15.3852095
"Třebovská 126, 56203 Ústí nad Orlicí",49.9552681,16.4102861
"Nádražní 615, 76312 Vizovice",49.2195629,17.8419039
"Žacléřská 1040, 19700 Praha",50.1321536,14.550319
"Bratislavská cesta 918/2, 929 13 Dunajská Streda",47.9954327,17.6040465
"Jílemnického 4, 080 01 Prešov",48.9765601,21.2461872
"Prešovská 17, 064 01 Stará Ľubovňa",49.3005565,20.697974
"Slovenská 3982, 085 01 Bardejov",49.297125,21.2809485
"Družstevná 227/7, 96231 Sliač",48.6097976,19.1486134
"Košická, 1065 Žilina",49.2146413,18.7701757
28573 HORUŠICE,49.9965494,15.4290275
"Doubská 997, 46006 Liberec",50.7435915,15.0560454
"Gazdovská 973/24, 031 04 Liptovský Mikuláš",49.0723276,19.6534844
28563 POTEHY,49.8693597,15.4200956
"Hradec 62, 58401 LEDEČ NAD SÁZAVOU",49.6961377,15.2816774
"Rolovska 986/38 b, 36017 Karlovy Vary",50.2451614,12.829959
"Lhotka 81, 56002 Česká Třebová",49.9238088,16.4380525
"Františka Diviše 1275, 10400 Praha",50.0368359,14.5723867
"Vocelova 394, 28401 Kutná Hora",49.9518978,15.2695886
"Adamovská 1064, 14000 Praha",50.0593798,14.4515283
"Na Obci 197, 28401 Kutná Hora",49.9700949,15.3053816
"Kopeček 347, 26724 Hostomice",49.8240775,14.0433488
"Nádražní 118/7, 60200 Brno",49.1905374,16.6114245
"Zámek 674, 69662 Strážnice",48.9082272,17.314096
"1, 53701 Chrudim",49.91601,15.7805404
"Viničné Šumice 371, 66406 Viničné Šumice",49.2063558,16.8376875
"326, 67976 Drnovice",49.4681048,16.541151
"439, 67976 Drnovice",49.4681048,16.541151
"Drnovice 439, 67976 Drnovice",49.4719207,16.5402243
"4, 28233 Vilémov",48.8345829,14.3288599
"Damníkov 31, 56123 Damníkov",49.8708204,16.5497134
"Jenikovská 1687, 28601 Čáslav",49.901106,15.4034768
28561 ZLEBY,49.8895845,15.4885289
"Čáslavská  1261, 53701 CHRUDIM",49.9540009,15.7843518
"Klincova, 821 08 Bratislava - mestská časť Ružinov",,
"Mierová 1, 920 01 Hlohovec",48.432126,17.809829
"NA BELISTI 7/16, 28601 ČASLAV",49.9113326,15.3848922
"K Přívozu 2604/23, 27601 MĚLNÍK",50.3738354,14.4611002
"Rudolfovská tř. 543/91, 37001 České Budějovice",48.9802119,14.4979093
"Kolinska 670, 28574 Uhlířské Janovice",49.8892634,15.0690782
"Joštova 5, 35002 Cheb",50.0840429,12.3769343
"Rochlicka, 46311 Liberec",50.7450642,15.0854121
"Fáblovka 404, 533 52 Staré Hradiště",50.0628186,15.7722355
"Fáblovka 404, 53352 Staré Hradiště",50.0628186,15.7722355
"Družstevní 348, 66443 Želešice",49.1134405,16.5782737
"Záměstí 177, 56501 Choceň",50.0058985,16.2222379
"Vilibalda Svobody 948, 53973 Skuteč",49.8365213,15.9916788
"Jiráskovo Předměstí 635, 377 01 Jindřichův Hradec",49.1313335,15.0132504
"ROHOZEC, 28401 KUTNA HORA",49.9760197,15.3846406
"Podnikatelská, 19011 Praha, Běchovice",50.0871841,14.6155738
"Koutníkova, 50004 Hradec Králové",50.2233642,15.8044623
"Zámostní 1155, 71000 Ostrava",49.8396517,18.2990188
"K Hájům 1233/2, 15500 PRAHA 5 STODŮLKY",50.0557444,14.3246329
"289, 67922 Lipůvka",49.3402618,16.5529088
"Příční 844, 60200 Brno",49.2003535,16.61662
"Pardubická 1533, 56501 Choceň",49.9916046,16.2113027
"Cihlářská 448, 28403 Kutná Hora",49.9652711,15.2932003
"Zbraslavice 331, 28521 ZBRASLAVICE",49.8100575,15.1723776
"Myslotínská 2168, 39301 Pelhřimov",49.4118473,15.2209558
"Na Švadlačkách 503/II, 392 01 SOBĚSLAV",,
"164, 54983 Jetřichov",50.6149738,16.2666573
25768 DOLNÍ KRALOVICE,49.6721559,15.157366
"Přilehla 830, 35731 H.Slavkov",50.1347613,12.7959474
28445 KUTNÁ HORA,49.9486561,15.2681123
"Církvice 30, 28533 Církvice",49.9470182,15.3268808
"xxx, xxx xxx",53.045,16.4744464
"Kubelkova 1758, 56002 Česká Třebová",49.9070542,16.4371503
"Nádražná 26, 90901 Skalica",48.8512234,17.2209259
"Pod Cukrovarem 2276, 68603 Staré Město",49.0732819,17.4272522
"Kalná Voda, 54223 Mladé Buky",50.6002866,15.8652148
"Úpská 301, 54224 Svoboda nad Úpou",50.6183863,15.8202825
"Starý Kolín, 28401 Kutná Hora",49.9394844,15.2647023
"Průmyslová 1315, 293 01 Mlada boleslav",50.4294014,14.9364327
"Ječná 574, 32600 Plzeň",49.7321452,13.4121302
"U Cihelny 351, 547 01 Náchod",50.4074534,16.1463588
"U Vozovny 6, 10856 Praha 10 - Hostivař",48.8345829,14.3288599
"Hasičská 1005, 35731 Horní Slavkov",50.1302503,12.7996349
"Třebonín 99, 28601 ČÁSLAV",49.8887541,15.3852095
"Husova 1437, 50801 Hořice",50.360035,15.631925
"Husova 885/2, 50801 Hořice",50.3594208,15.6315804
"Náměstí Míru 122, 40721 ČESKÁ KAMENICE",50.7993688,14.4169075
"Karlov 245, 28401 Kutná Hora",49.940263,15.2867604
"Stupavská ulica 1345, 901 01 Malacky",,
"Mlynské Nivy 5, 821 09 Bratislava-Ružinov",48.1462159,17.1300312
"Wolkerova 466, 058 49 Poprad",,
"Štúrova 1046/97, 952 01 Vráble",48.229547,18.3127619
"Balkán 53, 960 95 Zvolen",48.5689773,19.1122969
"Štrajková 1517, 972 51 Handlová",48.7277201,18.7516242
"Košovská Cesta 23, 971 01 Prievidza",48.7628611,18.6186551
"Parkovište u stadionu, 56802 Svitavy",49.7571272,16.4706484
"Mýto 461, 76331 Brumov-Bylnice",49.0759922,18.0099422
"Školní 16, 53002 Mikulovice",49.9885926,15.7748925
"Miličova 314, 56601 Vysoké Mýto",49.9491128,16.1665952
"Hradecká 529, 56601 Vysoké Mýto",49.9667531,16.1366287
"JENIKOVSKA 1687, 28601 CASLAV",49.901106,15.4034768
"Studentů 133, 28401 Kutná Hora",49.9622141,15.2751944
"12, 28504 Nepoměřice",49.8779876,15.0656465
58282 GOLCUV JENIKOV,49.8160108,15.4772768
"Holečkova 789/49, 15005 PRAHA 5",50.0737772,14.3943216
"Verušičky25, 36452 Verušičky",50.0849115,13.157985
"98, 28525 Bohdaneč",50.0683219,15.6839497
"Vlkova 532/8, 13000 Praha",50.0829046,14.4448065
"K Automobilce 583, 28202 Kolin",50.0682191,15.215203
"HORNI BUCICE, 28571 VRDY",49.9259974,15.4482115
"Míčov 74, 53803 HEŘMANŮV MĚSTEC",49.9338762,15.6580216
"Zagarolská 381, 27751 Nelahozeves",50.2785116,14.3090463
"Bulharská 39, 918 53 Trnava",48.3604021,17.5974184
"Hurbanova 516, 905 37 Senica",48.6861601,17.3674797
"Kollárova 1234, 698 01 Veselí nad Moravou",48.9427851,17.3925659
"Doubrravice 98, 53353 Pardubice",50.0646204,15.7517181
"Budovatelů 445, 53843 Třemošnice",49.8720297,15.5749934
"Bohumínská 1877/4, 73301 KARVINA",49.8628513,18.5259124
"Svatý Miluáš 139, 28401 Kutná Hora",49.9394844,15.2647023
"9.května, 53372 MORAVANY",50.0009646,15.9477361
"Malín 107, 28401 KUTNÁ HORA",49.9678241,15.3026151
"Na Táboře 1155, 54901 Nové Město nad Metují",50.3401701,16.1566338
"Roháčova 2123, 397 01 Písek",49.3090644,14.1555533
"Jiráskova 589, 55203 Česká Skalice",50.4009025,16.0548413
"Záměl 170, 517 43 Záměl",50.0957006,16.2941202
"Pražská třída 6, 50004 Hradec Králové",50.2054291,15.795402
"Hornická 209, 28401 Kutná Hora",49.9500282,15.2635235
"U Stadionu 706, 53703 Chrudim",49.9394925,15.7976799
"Studený 15, 25768 DOLNÍ KRALOVICE",49.6432765,15.1729887
"Tisek 2, 25708 Pravonín",49.6209627,14.9538731
"526, 33016 Všeruby",49.8421237,13.229539
"Kalabousek 1661, 28601 ČÁSLAV",49.9267965,15.3665556
"Staroklokotská 13, 39003 Tábor",49.4172358,14.6433848
"Poďousy 18, 28144 ZÁSMUKY",49.949729,15.0444976
"Tyršovo náměstí 470, 68601 Uherské Hradiště",49.0722251,17.4588513
"Pražská 668, 28601 ČÁSLAV",49.9189409,15.3873515
"Riegrova 27, 58301 CHOTĚBOŘ",49.7264219,15.6730524
"7, 28002 Křečhoř",50.0330708,15.1905655
"Konecchlumského 1113, 50601 Jičín",50.4295526,15.3735488
"Boršov 91B, 569 21 Boršov",49.39658,15.4362606
"Na Bylance 63, 28401 Kutná Hora",49.9397111,15.260361
"Zenklova 24, 18000 Praha",50.1080424,14.472376
"Zámecká 12, 53842 Ronov nad Doubravou",49.8869,15.5292675
"Plzenská 8/1843, 4011 Košice -Západ",,
"Borodáčova 25, 4011 Košice -Barca",48.6816034,21.2638465
"Městečko Trnávka 297, 56941 Městečko Trnávka",49.7100475,16.729297
"Mírová 680, 54101 TRUTNOV",50.5772088,15.8906238
"Pod Nadražím 1205/8, 28601 Čáslav",49.9154581,15.3988637
"Jungmanova 305, 56501 CHOCEŇ",50.0041736,16.2194742
"41, 53002 Dolní Roveň",50.0178652,15.7832257
"Průmyslová 344, 53301 PARDUBICE",50.0259847,15.8229215
"Školní 661, 37401 TRHOVÉ SVINY",48.8422611,14.633134
"10, 36471 Stružná",50.0821023,14.5556991
"Na Bělišti 72/16, 28561 Čáslav",49.9118119,15.3820898
"Za Klíčovem 1, 1900 Praha 9",50.1228475,14.5100294
28401 CHLISTOVICE,49.8857154,15.2024928
"Masarykova 59, 28401 Kutná Hora",49.9561324,15.2806614
"Osady Ležáků 804, 53851 Chrast",49.8997728,15.930879
"Lohenická 607, 19017 PRAHA 9 - VINOŘ",50.1493329,14.5862741
"příspěvková organizace, 28601 ČÁSLAV",49.8887541,15.3852095
